"","product","helpful_count","total_comments","url","review_country","reviewed_at","review_text","review_rating","product_company","profile_name","review_title","review"
"4378","Apple iPhone XR (64GB) - Black",0,0,"url 438","India",2020-03-02,"Best","5 stars","Apple","Kuldeep","Best",5
"4379","Apple iPhone XR (64GB) - Black",0,0,"url 438","India",2019-11-20,"","4 stars","Apple","sourav thakur","🙏🏼",4
"4380","Apple iPhone XR (64GB) - Black",0,0,"url 438","India",2019-11-15,"Good","5 stars","Apple","Krishna","Nice phone",5
"4381","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-05,"Nice","5 stars","Apple","Vivek Jaiswal","Perfect experience",5
"4382","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2020-03-08,"Good","5 stars","Apple","Hiral t.","Good",5
"4383","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-06,"Good","4 stars","Apple","KP Reddy","Apple",4
"4384","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-08,"Nice","4 stars","Apple","Nikita","Nice",4
"4385","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-07,"good","5 stars","Apple","ravi ranjan","good",5
"4386","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2020-03-03,"Nice","5 stars","Apple","Pravin Pawar","Nice phone",5
"4387","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-10-05,"Awsm","5 stars","Apple","Raghav chauhan","Awsm",5
"4388","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-08,"Nice","5 stars","Apple","annu","Nice",5
"4389","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-11-07,"Good","5 stars","Apple","Ankur Bhalotia","Excellent phone",5
"4390","Apple iPhone XR (64GB) - Black",0,0,"url 439","India",2019-05-13,"Genuine","5 stars","Apple","KIRANDAS.V.G","Happy customer",5
"4391","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2020-01-26,"Nice","5 stars","Apple","D P Gupta","Nice",5
"4392","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-09-27,"Go for it...","5 stars","Apple","Amazon Customer","Excellent",5
"4393","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-08-05,"Fantastic & amazing","5 stars","Apple","Anand Prakash singh","A phone with something special",5
"4394","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-06-06,"Staisfied with the purchase","5 stars","Apple","Arnav G.","Good product",5
"4395","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-10-03,"Good","4 stars","Apple","Mech","Good",4
"4396","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-10-03,"Wow","5 stars","Apple","Raghunandan Raju","Wow",5
"4397","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-11-15,"not bad in this price","4 stars","Apple","Sandesh P.","Thankyou AMAZON to give this product in very cheap price",4
"4398","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-11-19,"Beast iPhone at good price ","5 stars","Apple","Maninder Kaur","Superior 👌",5
"4399","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-11-29,"Amazing product","5 stars","Apple","akash","Nice writing review after 6 months",5
"4400","Apple iPhone XR (64GB) - Black",0,0,"url 440","India",2019-07-21,"Lots of bugs","5 stars","Apple","Son Goku","Dope for daily drive",5
"4401","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-10-16,"Good product","4 stars","Apple","Amazon Customer","Good product",4
"4402","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-12-05,"Good products","5 stars","Apple","Rekha Rathod","Good",5
"4403","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-11-20,"Dual sim network issue and it hangs","3 stars","Apple","Ravishankar","Hangs n network problem",3
"4404","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-07-10,"Phone hitting problems","5 stars","Apple","SANJEEV","Good phone",5
"4405","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-12-09,"Amazing phone","4 stars","Apple","Abhishek","Great phone !",4
"4406","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-06-18,"All good","4 stars","Apple","ANIK DE","Awesome buy",4
"4407","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-11-05,"I liked the product","5 stars","Apple","AMZAD ALI KHAN","Nice",5
"4408","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-07-24,"Best ever!!!","5 stars","Apple","shruti","Close your eyes and buy !!",5
"4409","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2019-05-25,"Excellent phone. Great battery life.","5 stars","Apple","Akash Suresh","One of the best phones",5
"4410","Apple iPhone XR (64GB) - Black",0,0,"url 441","India",2020-01-16,"Batter is a concern","5 stars","Apple","Chetan Panchal","Battery is disappointing. Excluding battery everything is fantabulous",5
"4411","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2020-03-11,"Value for money....","4 stars","Apple","Biswajit swain","Nice phone",4
"4412","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2019-10-05,"Nothing to complain","5 stars","Apple","Shubham jadav","Amazing as expected",5
"4413","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2020-01-28,"Adapter is not good","3 stars","Apple","Sunil gupta","Charging adapter not working",3
"4414","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2019-12-06,"IPhone is damn good","5 stars","Apple","Geetesh","IPhone",5
"4415","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2019-10-11,"Charger not working","5 stars","Apple","Amazon Customer","Charger not working",5
"4416","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2020-03-10,"It was a great deal","5 stars","Apple","Nitin Kumar","Value for money",5
"4417","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2019-11-02,"Very","5 stars","Apple","SAHIL KHURANA","Good deals",5
"4418","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2020-03-06,"Best phone in world","5 stars","Apple","PREM KUMAR","Best phone ever",5
"4419","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2020-01-13,"Soo much satisfying","5 stars","Apple","vidush tomer","Deliver is soo late",5
"4420","Apple iPhone XR (64GB) - Black",0,0,"url 442","India",2019-11-05,"Good battery backup","5 stars","Apple","Farooq","Good",5
"4421","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-08-15,"Excellent","5 stars","Apple","Subhash Javkhedkar","Nice phone",5
"4422","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2020-03-04,"Performance","5 stars","Apple","Praneeth Reddy","Performance",5
"4423","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-07-03,"Super Phone","5 stars","Apple","Amazon Customer","Super Phone",5
"4424","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-12-12,"Super duper","5 stars","Apple","Soumith","Keka",5
"4425","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-11-09,"Third class","1 star","Apple","vipin kathuria","Third class",1
"4426","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-11-17,"Great phone","5 stars","Apple","ANIMESH ROY","Great phone",5
"4427","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-11-14,"bad product","1 star","Apple","Zayesha","in a month its charger failed",1
"4428","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-12-31,"Good mobile","5 stars","Apple","Sudhir kumar","Good mobile",5
"4429","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-10-29,"Not working","1 star","Apple","ANIL","Not working",1
"4430","Apple iPhone XR (64GB) - Black",0,0,"url 443","India",2019-12-30,"Really nice","5 stars","Apple","Amazon Customer","iPhone is amazing",5
"4431","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-10-15,"Nyc one ...","4 stars","Apple","mad meh","Ty",4
"4432","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-08-14,"Awesome iPhone XR","5 stars","Apple","Kartik Gill","XR is Excellent product by Apple",5
"4433","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-11-08,"Top performance. Amazing product.","5 stars","Apple","Rajesh C Mathur","Delighted with the acquisition",5
"4434","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-10-07,"Nice","5 stars","Apple","Rohit tarani","Wow",5
"4435","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-10-26,"Its just super phone...","5 stars","Apple","gopi","Rockz",5
"4436","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-08-14,"Excellent","5 stars","Apple","manisha","Apple Xr is excellent phone",5
"4437","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-11-03,"Fab","5 stars","Apple","jatin bhasin","Superb",5
"4438","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-12-01,"Nic","5 stars","Apple","Uday kumar","Good",5
"4439","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-07-28,"Great phone","4 stars","Apple","Suryansh","Great phone",4
"4440","Apple iPhone XR (64GB) - Black",0,0,"url 444","India",2019-08-12,"Excellent","5 stars","Apple","Pranav r.","Excellent",5
"4441","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-11-27,"Nice product","5 stars","Apple","Govind Koli","Nice 👌👌👌",5
"4442","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-07-18,"Really good product.","5 stars","Apple","Amazon Customer","Good one",5
"4443","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-10-29,"Excellent Product..","5 stars","Apple","Steve","Excellent Product",5
"4444","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-07-20,"Nice","5 stars","Apple","Amazon Customer","Packing and item were perfect.",5
"4445","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-11-06,"Nice product","5 stars","Apple","Piyush","Nice product",5
"4446","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-10-09,"Awesome","5 stars","Apple","Ashutosh kushwaha","Overall Satisfied with iPhone XR",5
"4447","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2020-03-04,"Good option to buy","5 stars","Apple","nitin bhadana","Best phone in the segment",5
"4448","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2020-03-02,"i liked it","5 stars","Apple","Ish","awesome",5
"4449","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2020-02-08,"Everything is good","4 stars","Apple","Vijay","Worth buying iPhone XR",4
"4450","Apple iPhone XR (64GB) - Black",0,0,"url 445","India",2019-11-02,"Worth the price !!","5 stars","Apple","T Kannan","Best smartphone i have used till date !",5
"4451","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2020-01-04,"I like the product","4 stars","Apple","Gajanan Sonawane","So Good!",4
"4452","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2020-02-23,"Very good product.","5 stars","Apple","PINKI PAL","Beast",5
"4453","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2020-03-04,"Always low battery","4 stars","Apple","Amazon Customer","Battery low",4
"4454","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2019-12-27,"Colour and  design","4 stars","Apple","Kindle Customer","Battery life",4
"4455","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2020-01-26,"Very Superb mobile","5 stars","Apple","Murugan Annamalai","Good mobile with dual sim",5
"4456","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2019-11-06,"Good build quality","4 stars","Apple","Raja babu","Awesome",4
"4457","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2019-11-11,"Best in the market","5 stars","Apple","Neha","Superb",5
"4458","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2020-01-09,"Amazing Experience","5 stars","Apple","Bhavesh","Go for it",5
"4459","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2019-11-01,"Its a good product","5 stars","Apple","yeknath","Good",5
"4460","Apple iPhone XR (64GB) - Black",0,0,"url 446","India",2019-10-02,"Amazing product...","5 stars","Apple","Mohita Narang","Apple xr superb",5
"4461","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2019-11-07,"Extrodinary mobile","5 stars","Apple","Amazon Customer","Excellent mobile",5
"4462","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2020-02-17,"Super ultra phone.","5 stars","Apple","Ramesh","Super penstatic mobile.",5
"4463","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2020-01-28,"U can go fr this..","5 stars","Apple","SWADHEEN S.","Excellent..",5
"4464","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2019-11-18,"Good Bettry backup","5 stars","Apple","Susant Kumar Mohanty","Good quality",5
"4465","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2019-11-08,"Looking gregarious","5 stars","Apple","trimal","Phone",5
"4466","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2020-03-04,"Iphone is the best","5 stars","Apple","arvind","Good",5
"4467","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2020-03-05,"iphone is disabled","5 stars","Apple","Monu salam","Iphone is disabled",5
"4468","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2019-10-10,"Good phone","5 stars","Apple","Muana","Not bad",5
"4469","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2020-01-01,"Best phone","5 stars","Apple","Siddhant Kothari","👍🏻👍🏻👍🏻",5
"4470","Apple iPhone XR (64GB) - Black",0,0,"url 447","India",2019-08-22,"Good phone","5 stars","Apple","Volo","Nice",5
"4471","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2019-10-16,"Xr awesome","5 stars","Apple","kishor","Go for it",5
"4472","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2019-11-05,"Nice deal!","5 stars","Apple","Mukundram Mantri","Nice I phone",5
"4473","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2020-01-29,"Nice phone","5 stars","Apple","ASHOK KUMAR KAMTI","Nice phone",5
"4474","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2020-01-06,"Its great","5 stars","Apple","kiran kumar k","Worth it",5
"4475","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2019-11-26,"Thankfully","5 stars","Apple","Gaurav Karki","Awesome",5
"4476","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2020-01-25,"Good phone","5 stars","Apple","S Rajasekhar","Good",5
"4477","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2020-02-23,"Perfect ","5 stars","Apple","sakeena aziz kidwai","Great Deal",5
"4478","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2019-11-27,"Nice phone","4 stars","Apple","Kapil","Buy it if you’re an Apple fan",4
"4479","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2020-03-03,"Good phone","5 stars","Apple","soujanya naresh","Good phone",5
"4480","Apple iPhone XR (64GB) - Black",0,0,"url 448","India",2019-11-04,"Super...","5 stars","Apple","Subhan Fatte","Very nice...👍",5
"4481","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-11-04,"Best phone","5 stars","Apple","bharath","iPhone XR",5
"4482","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2020-03-06,"Nice photo","5 stars","Apple","Jairaj","Great phone",5
"4483","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-12-01,"Good phone","4 stars","Apple","Sujith Haridas","Good iphone",4
"4484","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-11-08,"Nice phone","5 stars","Apple","Amazon Customer","Hi",5
"4485","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-10-26,"Nice phone","4 stars","Apple","Amazon Customer","Worth purchasing",4
"4486","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-11-08,"Good Phone","5 stars","Apple","Amazon Customer","Awesome",5
"4487","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-10-01,"Good phone","4 stars","Apple","hitanshu","Good phone",4
"4488","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2020-03-02,"Nice phone","5 stars","Apple","Akalya","Good",5
"4489","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-07-10,"Super","5 stars","Apple","Sumer","Superhit",5
"4490","Apple iPhone XR (64GB) - Black",0,0,"url 449","India",2019-10-09,"Very very bad.....","1 star","Apple","RAMESH","Bad",1
"4491","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-11-20,"","5 stars","Apple","Amazon Customer","Worth it",5
"4492","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-11-05,"","5 stars","Apple","Deep Raina","",5
"4493","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2020-01-23,"ok","5 stars","Apple","faizal khans","ok",5
"4494","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-08-21,"Good phone","5 stars","Apple","Amazon Customer","Good phone",5
"4495","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-11-08,"Ok","5 stars","Apple","Vijay Samanthula","Good",5
"4496","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-11-05,"A must buy","5 stars","Apple","Mrinal Sahariah","First iPhone where I’m satisfied with the battery back up",5
"4497","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-09-25,"All good as of now","4 stars","Apple","Paramveer s.","Xr",4
"4498","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-07-14,"Apple is apple","5 stars","Apple","singaravelan","Apple is apple",5
"4499","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-12-01,"Good always","5 stars","Apple","Mahesh Cool","Apple is apple",5
"4500","Apple iPhone XR (64GB) - Black",0,0,"url 450","India",2019-07-25,"Speaker is causing problem","2 stars","Apple","Garima batra","Issue with speaker, voice is not clear over call",2
"4501","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2019-07-17,"Good choice","4 stars","Apple","Amazon Customer","Best phone",4
"4502","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2019-11-05,"Its simply great","5 stars","Apple","Ravishekhar Kumar","Loved it",5
"4503","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2020-01-23,"A quality product","4 stars","Apple","Anil","Pai sa vasul",4
"4504","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2020-03-04,"Go for it blindly","5 stars","Apple","vivek kumar","Nice product",5
"4505","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2019-11-30,"Simply the Superb","4 stars","Apple","Mahendra Patel","Simply the Superb",4
"4506","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2019-11-08,"Quality is superb","5 stars","Apple","pranav","Good",5
"4507","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2020-03-10,"All features good","5 stars","Apple","Ankan","Great",5
"4508","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2020-01-22,"Nothing thus far.","5 stars","Apple","mountaineer","Feel",5
"4509","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2019-10-06,"Very good product","5 stars","Apple","Akash","Thumbs up",5
"4510","Apple iPhone XR (64GB) - Black",0,0,"url 451","India",2020-01-30,"Overall it's good","4 stars","Apple","Amazon Customer","Right way to purchase this",4
"4511","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-12-27,"Camera Quality ","5 stars","Apple","Payal Desai","Awesome",5
"4512","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2020-02-03,"Loved it 10 stars","5 stars","Apple","Amazon Customer","Iphone xr",5
"4513","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-11-07,"Excellent working","5 stars","Apple","Sejal Pabari","Excellent",5
"4514","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-11-08,"Excellent product","5 stars","Apple","Gulzar Singh","Best  IPhone  in this price.",5
"4515","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-09-13,"Very good quality","5 stars","Apple","Valaram m.","Nice",5
"4516","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-11-04,"Worth every penny","5 stars","Apple","Yalenbabu Yalakapati","Very good product",5
"4517","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-12-09,"Best worth buy it","5 stars","Apple","Rishav","Best one",5
"4518","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-09-06,"Really nice phone","5 stars","Apple","Dr.amzad khan","Fantastic phone",5
"4519","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2019-10-23,"Very nice pls buy","5 stars","Apple","Amazon Customer","Very nice product",5
"4520","Apple iPhone XR (64GB) - Black",0,0,"url 452","India",2020-03-07,"Very good product","5 stars","Apple","Dara.sekar","Phone best performance",5
"4521","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-11-06,"Excellent","5 stars","Apple","Gaurav","iPhone XR",5
"4522","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-11-02,"Its Brand","4 stars","Apple","V S Satish Kumar","Overall rating is good",4
"4523","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2020-03-07,"Expensive","4 stars","Apple","Aditya","Iphone xr unboxing",4
"4524","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-07-13,"Excellent","5 stars","Apple","Gowtham","Excellent",5
"4525","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2020-03-05,"Excellent","5 stars","Apple","Amazon Customer","Wonderful",5
"4526","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-08-21,"Very Good","5 stars","Apple","Achuthanand","Good",5
"4527","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-11-11,"Best one.","5 stars","Apple","abhijeet sekhar","Anthropocentric item",5
"4528","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-11-07,"I love it","4 stars","Apple","Sudip ghosh","An excellent product",4
"4529","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2019-11-03,"Very nice","5 stars","Apple","Chandru","Nice",5
"4530","Apple iPhone XR (64GB) - Black",0,0,"url 453","India",2020-01-24,"Wonderful","5 stars","Apple","Dhivya","Awesome mobile",5
"4531","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-07,"Too large","5 stars","Apple","Amazon Customer","Dislike",5
"4532","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-05,"very good","5 stars","Apple","nickey","awesome",5
"4533","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2020-03-05,"I love it","4 stars","Apple","Atul","Best budget phone ever",4
"4534","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-04,"Excellent","5 stars","Apple","Amazon Customer","Good",5
"4535","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-07,"Excellent","5 stars","Apple","S V Nishant","Excellent product,must buy",5
"4536","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-06,"Excellent","5 stars","Apple","ANNAMMA VARGHESE","Excellent",5
"4537","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-08-24,"Perfect","5 stars","Apple","Goutam Maity","Perfect",5
"4538","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-10-19,"Fantastic","4 stars","Apple","razz","mast",4
"4539","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-08-19,"Excellent","5 stars","Apple","baskar","Thanks to amazon",5
"4540","Apple iPhone XR (64GB) - Black",0,0,"url 454","India",2019-11-30,"My Mobile looks like fake one","1 star","Apple","krupasagar","Thank you",1
"4541","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-07-27,"Best battery ever","5 stars","Apple","Amazon Customer","Best choice to go for iPhone xr",5
"4542","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-06-04,"outstanding phone at this range.","5 stars","Apple","Surjadeep Banerjee","A12 chip is outstanding",5
"4543","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-10-26,"Anything u can ever imagine....","5 stars","Apple","Sachin","Fastest chip next to A13 bionic",5
"4544","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-09-24,"Excellent","4 stars","Apple","Saddam khan","Good product",4
"4545","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-11-09,"Fast performance","5 stars","Apple","Subhasis","Very useful smart phone",5
"4546","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-05-09,"Good","5 stars","Apple","Prathibha","Good",5
"4547","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-07-26,"Excellent","5 stars","Apple","Ram","Osm",5
"4548","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-11-20,"Excellent","5 stars","Apple","Darshan","Fast delivery",5
"4549","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-11-04,"Nice","5 stars","Apple","Aravind","Best for battery backup in apple",5
"4550","Apple iPhone XR (64GB) - Black",0,0,"url 455","India",2019-11-03,"I love this","5 stars","Apple","vijay gupta","Nice phone",5
"4551","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-06-26,"Super","5 stars","Apple","Veerabadran","iPhone xr",5
"4552","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-08-29,"Awesome Go for it","5 stars","Apple","Shraddha oholekar","Awesome..!!",5
"4553","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-10-13,"Really Fantastic.","5 stars","Apple","Manuel P.","Thank you so much.",5
"4554","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2020-03-05,"Great product!!!","5 stars","Apple","8427851688","Amazing",5
"4555","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-11-03,"Fantastic mobile","5 stars","Apple","Muhammed Zabeeullah Baig","iPhone XR",5
"4556","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-11-12,"Good product....","3 stars","Apple","Kaustav Manna","Heating issue",3
"4557","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2020-01-12,"Product was good","5 stars","Apple","Kaustav kalita","Genuine",5
"4558","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2020-01-25,"Totally awesome!","5 stars","Apple","Shubham gupta","Worth buying",5
"4559","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-10-06,"All over good...","4 stars","Apple","Abhinav kumar","Good",4
"4560","Apple iPhone XR (64GB) - Black",0,0,"url 456","India",2019-12-05,"Awesome phone...","5 stars","Apple","Dinesh Kumbhar","Iphone XR",5
"4561","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2020-01-13,"Excellent iPhone","5 stars","Apple","Vysakhan K.S","Rocking Device",5
"4562","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-11-01,"Face reader good","5 stars","Apple","sai","Nice phone",5
"4563","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-10-09,"Always IOS lover","5 stars","Apple","Nikhil Kshirsagar","Premium Phone",5
"4564","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2020-01-06,"Best iPhone ever","5 stars","Apple","Tarun Kumar","Best iPhone",5
"4565","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-09-11,"Best mobile ever","5 stars","Apple","sai sankar patnaik","For pubg ...best device ever",5
"4566","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-11-06,"Good for pubg.","5 stars","Apple","Amazon Customer","Good for game",5
"4567","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2020-03-31,"Much much better","4 stars","Apple","Krishnakant Rawat","Krishnakaant mm",4
"4568","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-10-10,"Super phone ","5 stars","Apple","Akkubabu","Super phone ❤️❤️",5
"4569","Apple iPhone XR (64GB) - Black",0,0,"url 457","India",2019-09-28,"To worest mobile","1 star","Apple","Naresh Babu","Worest",1
